,molecule_chembl_id,canonical_smiles,pIC50,mol,is_lipinski,RotatableBonds,mw,logp,hbd,hba,TPSA,QED
5561,CHEMBL5815510,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1-c1ncccn1,7.709965388637482,<rdkit.Chem.rdchem.Mol object at 0x1776fee30>,True,7,390.4910000000001,3.1489400000000023,0,6,75.11000000000001,0.6168972382790991
5562,CHEMBL5870453,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1nccnc1-c1ccccn1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x1776feea0>,True,7,391.4790000000001,2.54394,0,7,88.00000000000001,0.6114189947784352
5575,CHEMBL6040599,CCN(CCN(C)c1cc(C#N)ccn1)C(=O)c1ccccc1OC(F)(F)F,7.235077015350112,<rdkit.Chem.rdchem.Mol object at 0x1776ff290>,True,7,392.38100000000003,3.450380000000002,0,5,69.46,0.7219509264122002
5582,CHEMBL5967565,CCN(CCN(C)c1cc(C#N)ccn1)C(=O)c1ccccc1-c1cnccn1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x1776ff370>,True,7,386.45900000000006,3.0087800000000016,0,6,86.01,0.6204033821124203
5583,CHEMBL6004861,CCN(CCN(C)c1cc(C#N)ccn1)C(=O)c1ccccc1-n1cccn1,7.304518323509803,<rdkit.Chem.rdchem.Mol object at 0x1776ff3e0>,True,7,374.44800000000004,2.7374800000000006,0,5,78.05,0.6353791027347194
5584,CHEMBL5806834,CCN(CCN(C)c1cc(C#N)ccn1)C(=O)c1ccccc1OCCF,7.315154638355588,<rdkit.Chem.rdchem.Mol object at 0x1776ff450>,True,9,370.4280000000001,2.900080000000001,0,5,69.46,0.6788172625998192
5585,CHEMBL5746891,CCN(CCN(C)c1cc(C#N)ccn1)C(=O)c1ccccc1OCC(F)(F)F,7.111259039317107,<rdkit.Chem.rdchem.Mol object at 0x1776ff4c0>,True,8,406.4080000000001,3.492880000000002,0,5,69.46,0.671298375969544
5593,CHEMBL5751764,CCN(CCN(C)c1cc(C#N)ccn1)C(=O)c1ccccc1N1CCCC1,7.497572880015567,<rdkit.Chem.rdchem.Mol object at 0x1776ff610>,True,7,377.4920000000002,3.151980000000002,0,5,63.47,0.7416457869227838
5597,CHEMBL5829776,CCN(CCN(C)c1cc(C#N)ccn1)C(=O)c1ccccc1C1(C#N)CC1,7.723538195826756,<rdkit.Chem.rdchem.Mol object at 0x1776ff680>,True,7,373.46000000000015,3.1069600000000017,0,5,84.02,0.7444753480330301
5616,CHEMBL6043005,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ccccc1OC(F)F,7.30715308072277,<rdkit.Chem.rdchem.Mol object at 0x1776ffd80>,True,9,408.4490000000001,2.903900000000001,1,6,78.79,0.6874595494878913
5617,CHEMBL5952750,CCCc1ccccc1C(=O)N(CC)CCN(C)c1nccc(C(C)(C)O)n1,7.882728704344236,<rdkit.Chem.rdchem.Mol object at 0x1776ffdf0>,True,9,384.52400000000006,3.255000000000002,1,5,69.56,0.7186082633537133
5618,CHEMBL5905038,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ccccc1OCC(F)(F)F,7.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x1776ffe60>,True,9,440.4660000000002,3.2436000000000016,1,6,78.79,0.6451036529344858
5619,CHEMBL5890528,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ccccc1CC(F)(F)F,7.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x1776ffed0>,True,8,424.46700000000016,3.407300000000002,1,5,69.56,0.7034595840396864
5620,CHEMBL5880260,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ccccc1OCC(F)F,7.752026733638194,<rdkit.Chem.rdchem.Mol object at 0x1776fff40>,True,10,422.47600000000017,2.9464000000000015,1,6,78.79,0.6343548530680306
5621,CHEMBL5904817,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1cccnc1CC(F)(F)F,6.747146969020107,<rdkit.Chem.rdchem.Mol object at 0x177668040>,True,8,425.45500000000015,2.8023000000000007,1,6,82.45,0.7004994300932482
5622,CHEMBL5807661,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ccccc1CC(F)F,7.686132779630847,<rdkit.Chem.rdchem.Mol object at 0x1776680b0>,True,9,406.47700000000015,3.110100000000002,1,5,69.56,0.6930308625824021
5623,CHEMBL5959709,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ccccc1C1CC1,8.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x177668120>,True,8,382.5080000000002,3.1799000000000017,1,5,69.56,0.7593257152667802
5624,CHEMBL5972297,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ccccc1C1CC1(F)F,7.772113295386326,<rdkit.Chem.rdchem.Mol object at 0x177668190>,True,8,418.48800000000017,3.4251000000000023,1,5,69.56,0.7114270383967545
5625,CHEMBL5896555,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ccccc1OC(F)(F)F,8.0,<rdkit.Chem.rdchem.Mol object at 0x177668200>,True,8,426.43900000000014,3.201100000000002,1,6,78.79,0.6985631223349561
5628,CHEMBL5923996,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1cccnc1-c1ccccc1,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x177668350>,True,8,419.52900000000017,3.3645000000000023,1,6,82.45,0.6028587961571636
5629,CHEMBL5909171,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1ncccc1-c1ccccc1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x1776683c0>,True,8,419.52900000000017,3.3645000000000014,1,6,82.45,0.6028587961571636
5633,CHEMBL5792813,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1ccccc1-n1nccn1,7.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x177668580>,True,8,408.5060000000001,2.488200000000001,1,6,87.38000000000001,0.616189632542977
5634,CHEMBL5908362,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1ccccc1OCC(F)F,6.747146969020107,<rdkit.Chem.rdchem.Mol object at 0x1776685f0>,True,10,421.4880000000001,3.5514000000000028,1,5,65.9,0.6356238097557592
5636,CHEMBL5794218,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1ccccc1-n1cccn1,7.0301183562535,<rdkit.Chem.rdchem.Mol object at 0x1776686d0>,True,8,407.5180000000001,3.0932000000000013,1,5,74.49000000000001,0.6211124809040074
5638,CHEMBL6014534,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1ccccc1OC(F)(F)F,7.132532512140949,<rdkit.Chem.rdchem.Mol object at 0x177668740>,True,8,425.4510000000001,3.8061000000000025,1,5,65.9,0.6969399470401068
5639,CHEMBL6004384,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1ccccc1C1CC1,7.270025714300444,<rdkit.Chem.rdchem.Mol object at 0x1776687b0>,True,8,381.52000000000015,3.784900000000003,1,4,56.67,0.7559181570466617
5640,CHEMBL5941360,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1ccccc1OC(F)F,6.696803942579511,<rdkit.Chem.rdchem.Mol object at 0x177668820>,True,9,407.46100000000007,3.5089000000000024,1,5,65.9,0.6891884243571936
5641,CHEMBL5971246,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1cccnc1OCC(F)(F)F,6.51427857351842,<rdkit.Chem.rdchem.Mol object at 0x177668890>,True,9,440.4660000000001,3.2436000000000016,1,6,78.79,0.6451036529344858
5642,CHEMBL5845445,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1cccnc1OCC(F)F,6.6307841425898575,<rdkit.Chem.rdchem.Mol object at 0x177668900>,True,10,422.4760000000001,2.9464000000000015,1,6,78.79,0.6343548530680309
5644,CHEMBL5990843,CCOc1ccccc1C(=O)N(CC)CCN(C)c1cccc(C(C)(C)O)n1,6.812479279163537,<rdkit.Chem.rdchem.Mol object at 0x177668970>,True,9,385.50800000000004,3.3062000000000027,1,5,65.9,0.7173732600020769
5646,CHEMBL5998157,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1ccccc1C1CC1(F)F,7.438898616350944,<rdkit.Chem.rdchem.Mol object at 0x1776689e0>,True,8,417.5000000000001,4.030100000000004,1,4,56.67,0.7046682351015079
5650,CHEMBL5868793,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1cccnc1-n1cccn1,6.982966660701219,<rdkit.Chem.rdchem.Mol object at 0x177668b30>,True,8,408.5060000000001,2.488200000000001,1,6,87.38000000000001,0.616189632542977
5658,CHEMBL5801607,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)on2)CN1C(=O)c1cccnc1OCC(F)(F)F,6.6439741428068775,<rdkit.Chem.rdchem.Mol object at 0x177668cf0>,True,5,427.42300000000006,3.6464000000000025,1,6,88.69000000000001,0.7837976849285823
5670,CHEMBL5792341,COC(C)(C)c1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)no1,7.5638373529592435,<rdkit.Chem.rdchem.Mol object at 0x1776690e0>,True,5,409.49000000000007,3.5451000000000024,0,6,86.28,0.6405784411058737
5674,CHEMBL5949359,CCOc1ncccc1C(=O)N1C[C@H](c2cc(C(C)(C)O)no2)CC[C@H]1C,6.5718652059712115,<rdkit.Chem.rdchem.Mol object at 0x177669230>,True,5,373.45300000000015,3.104000000000002,1,6,88.69,0.8662518738298295
5677,CHEMBL5757815,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)no2)CN1C(=O)c1ccccc1-c1ccccc1,7.640164517660112,<rdkit.Chem.rdchem.Mol object at 0x177669310>,True,4,404.51000000000005,4.977300000000005,1,4,66.57000000000001,0.666125304045374
5682,CHEMBL5816536,CCOc1ccccc1C(=O)N1C[C@H](c2cc(C(C)(C)O)no2)CC[C@H]1C,6.749579997691106,<rdkit.Chem.rdchem.Mol object at 0x177669460>,True,5,372.4650000000001,3.709000000000003,1,5,75.8,0.8658250472240636
5684,CHEMBL5878099,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)no2)CN1C(=O)c1cccnc1-c1ccccc1,6.872895201635193,<rdkit.Chem.rdchem.Mol object at 0x177669540>,True,4,405.49800000000005,4.372300000000004,1,5,79.46000000000001,0.6970948693131305
5685,CHEMBL5862628,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)no2)CN1C(=O)c1ncccc1-c1ccccc1,6.578396073130169,<rdkit.Chem.rdchem.Mol object at 0x1776695b0>,True,4,405.49800000000005,4.372300000000004,1,5,79.46000000000001,0.6970948693131305
5686,CHEMBL5797737,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)no2)CN1C(=O)c1ccccc1OCC(F)F,6.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x177669620>,True,6,408.44500000000005,3.9542000000000037,1,5,75.80000000000001,0.7832406723621701
5687,CHEMBL5794134,CC(C)(O)c1cc([C@@H]2CCCN(C(=O)c3ccccc3OCC(F)(F)F)C2)on1,6.673664139071248,<rdkit.Chem.rdchem.Mol object at 0x177669690>,True,5,412.40800000000013,3.8629000000000033,1,5,75.8,0.8071612956741245
5689,CHEMBL6042660,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)no2)CN1C(=O)c1ccccc1C1CC1(F)F,7.280668713016273,<rdkit.Chem.rdchem.Mol object at 0x177669700>,True,4,404.45700000000005,4.432900000000004,1,4,66.57000000000001,0.8185661877042351
5707,CHEMBL5949269,C[C@@H]1CC[C@@H](c2cc(C3CCCO3)no2)CN1C(=O)c1ccccc1-n1nccn1,6.507239610973162,<rdkit.Chem.rdchem.Mol object at 0x177669cb0>,True,4,407.47400000000005,3.515100000000002,0,6,86.28000000000002,0.6577762815511797
5708,CHEMBL5930387,COC(C)(C)c1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)on1,7.841637507904751,<rdkit.Chem.rdchem.Mol object at 0x177669d20>,True,5,409.49000000000007,3.5451000000000024,0,6,86.28,0.6405784411058737
5709,CHEMBL5880229,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1ccccc1-n1nccn1,7.856985199745905,<rdkit.Chem.rdchem.Mol object at 0x177669d90>,True,4,411.53100000000006,3.3595000000000024,1,6,84.14,0.7116397360136232
5710,CHEMBL5831670,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1ccsc1-n1nccn1,7.603800652904264,<rdkit.Chem.rdchem.Mol object at 0x177669e00>,True,4,417.56000000000006,3.421000000000002,1,7,84.14,0.7031171885740999
5712,CHEMBL5799835,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1ccc(F)cc1-n1nccn1,7.730487055782084,<rdkit.Chem.rdchem.Mol object at 0x177669ee0>,True,4,429.5210000000001,3.4986000000000024,1,6,84.14,0.6862748066032899
5713,CHEMBL5819678,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1ccccc1C1(C#N)CC1,7.718966632752273,<rdkit.Chem.rdchem.Mol object at 0x177669f50>,True,4,409.5550000000002,4.333980000000004,1,5,77.22,0.8150861943472066
5714,CHEMBL6058064,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1ccccc1-c1ncccn1,7.373659632624958,<rdkit.Chem.rdchem.Mol object at 0x177669fc0>,True,4,422.5540000000001,4.235800000000004,1,6,79.21000000000001,0.6804237876230156
5715,CHEMBL6063126,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1ccsc1-c1ncccn1,7.434152181326482,<rdkit.Chem.rdchem.Mol object at 0x17766a030>,True,4,428.5830000000001,4.297300000000004,1,7,79.21000000000001,0.6702844585235195
5716,CHEMBL5929429,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1cscc1-c1ncccn1,7.329754146925876,<rdkit.Chem.rdchem.Mol object at 0x17766a0a0>,True,4,428.5830000000001,4.2973000000000035,1,7,79.21000000000001,0.6702844585235195
5717,CHEMBL5954682,CC(C)(O)c1cc([C@@H]2CCCN(C(=O)c3cscc3-n3nccn3)C2)ns1,7.675717544702307,<rdkit.Chem.rdchem.Mol object at 0x17766a110>,True,4,403.5330000000001,3.0325000000000015,1,7,84.14,0.7238168052642102
5719,CHEMBL5774594,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1cccnc1OCC(F)(F)F,7.642065152999546,<rdkit.Chem.rdchem.Mol object at 0x17766a1f0>,True,5,443.4910000000001,4.114900000000004,1,6,75.55000000000001,0.7526735409692615
5720,CHEMBL5844807,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1cccnc1OCC(F)F,7.368556230986828,<rdkit.Chem.rdchem.Mol object at 0x17766a260>,True,6,425.5010000000001,3.817700000000003,1,6,75.55000000000001,0.7616183723748127
5746,CHEMBL5781192,CCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1ccccc1-c1ccccc1,7.5376020021010435,<rdkit.Chem.rdchem.Mol object at 0x17766a2d0>,True,7,392.4990000000001,4.582220000000004,1,4,66.57,0.638954285689931
5755,CHEMBL5917588,CCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1cccnc1OCC(F)F,6.649751981665837,<rdkit.Chem.rdchem.Mol object at 0x17766a5e0>,True,9,397.4220000000001,2.9541200000000014,1,6,88.69,0.6998936755868447
5761,CHEMBL5747506,CCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1cccnc1OCC(F)(F)F,7.008773924307505,<rdkit.Chem.rdchem.Mol object at 0x17766a810>,True,8,415.4120000000001,3.2513200000000024,1,6,88.69,0.712105774944695
5762,CHEMBL5794274,CCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1ccccc1CC(F)(F)F,6.675717544702307,<rdkit.Chem.rdchem.Mol object at 0x17766a880>,True,7,398.42500000000007,4.020020000000003,1,4,66.57,0.7650809045858111
5763,CHEMBL5803398,CCOc1ccccc1C(=O)N(CC)CCc1nc(C(C)(C)O)c(C)o1,6.651695136951839,<rdkit.Chem.rdchem.Mol object at 0x17766a8f0>,True,8,360.45400000000006,3.313920000000002,1,5,75.8,0.7814838280894382
5765,CHEMBL5815615,CCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1ccccc1-n1cccn1,6.534617148551582,<rdkit.Chem.rdchem.Mol object at 0x17766a960>,True,7,382.46400000000006,3.100920000000002,1,5,84.39,0.6787093130373779
5766,CHEMBL5894806,CCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1ccccc1C1(C(F)F)CC1,6.838631997765025,<rdkit.Chem.rdchem.Mol object at 0x17766a9d0>,True,8,406.4730000000001,4.211920000000004,1,4,66.57,0.7131317288065174
5783,CHEMBL5792135,C[C@@H]1CC[C@@H](Oc2nccn3ccnc23)CN1C(=O)c1ccccc1CC(F)(F)F,7.297569463554475,<rdkit.Chem.rdchem.Mol object at 0x17766aff0>,True,4,418.4190000000001,3.906200000000003,0,4,59.730000000000004,0.6448075685435997
5784,CHEMBL5923248,CCCc1ccccc1C(=O)N1C[C@H](Oc2nccn3ccnc23)CC[C@H]1C,7.496209316942819,<rdkit.Chem.rdchem.Mol object at 0x17766b060>,True,5,378.4760000000001,3.7539000000000025,0,4,59.730000000000004,0.6783334704383911
5789,CHEMBL5797250,Cc1cn2ccnc(O[C@@H]3CC[C@@H](C)N(C(=O)c4ccccc4C4(C#N)CC4)C3)c2n1,7.87942606879415,<rdkit.Chem.rdchem.Mol object at 0x17766b290>,True,4,415.4970000000002,3.6650000000000027,0,5,83.52,0.6492659758052144
5808,CHEMBL5739632,C[C@@H]1CC[C@@H](Oc2nccn3c(Cl)cnc23)CN1C(=O)c1ccccc1C1(C#N)CC1,8.022276394711152,<rdkit.Chem.rdchem.Mol object at 0x17766ba00>,True,4,435.91500000000025,4.009980000000003,0,5,83.52000000000001,0.6178171866996975
5852,CHEMBL5796820,C[C@@H]1CC[C@@H](Oc2nccn3ccnc23)CN1C(=O)c1ccccc1C1(C#N)CC1,7.844663962534938,<rdkit.Chem.rdchem.Mol object at 0x1776b4cf0>,True,4,401.4700000000002,3.356580000000002,0,5,83.52000000000001,0.6693801738820031
5859,CHEMBL5915339,COC(=O)c1ccccc1C(=O)N1C[C@H](Oc2nccn3ccnc23)CC[C@H]1C,7.354577730650908,<rdkit.Chem.rdchem.Mol object at 0x1776b4f20>,True,4,394.4310000000001,2.588000000000001,0,6,86.03,0.632479244022747
5861,CHEMBL5930397,CCOc1ccccc1C(=O)N1C[C@H](Oc2nccn3ccnc23)CC[C@H]1C,7.284832642151542,<rdkit.Chem.rdchem.Mol object at 0x1776b5000>,True,5,380.4480000000001,3.2001000000000017,0,5,68.96,0.6798798200930609
5863,CHEMBL5892620,CC(C)Oc1ncccc1C(=O)N1C[C@H](Oc2nccn3ccnc23)CC[C@H]1C,7.308918507877031,<rdkit.Chem.rdchem.Mol object at 0x1776b5070>,True,5,395.46300000000014,2.983600000000001,0,6,81.85,0.660575835145835
5864,CHEMBL5911387,CC(C)Oc1ccccc1C(=O)N1C[C@H](Oc2nccn3ccnc23)CC[C@H]1C,7.361510743045363,<rdkit.Chem.rdchem.Mol object at 0x1776b50e0>,True,5,394.47500000000014,3.5886000000000022,0,5,68.96,0.6614905142189887
5874,CHEMBL5773780,CCOc1ccccc1C(=O)N1C[C@H](Oc2ccnc3ocnc23)CC[C@H]1C,7.61261017366127,<rdkit.Chem.rdchem.Mol object at 0x1776b5540>,True,5,381.43200000000013,3.6936000000000027,0,6,77.69,0.6706833328007116
6220,CHEMBL5915593,CCNC(=O)N1[C@H](C)C[C@H](NCc2ccc(OC)cc2)[C@@H]1COc1ccc(C(F)(F)F)cc1,6.931814138253839,<rdkit.Chem.rdchem.Mol object at 0x1776b5d20>,True,8,465.51600000000013,4.443500000000003,2,4,62.83000000000001,0.6051067680358595
6221,CHEMBL5862033,COC(=O)N1[C@H](C)C[C@H](NCc2ccc(OC)cc2)[C@@H]1COc1ccc(C(C)C)cc1,7.714442690992226,<rdkit.Chem.rdchem.Mol object at 0x1776b5d90>,True,8,426.5570000000002,4.585000000000004,1,5,60.03,0.6692756518565912
6222,CHEMBL5794606,COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](C(C)C)CC1,7.752026733638194,<rdkit.Chem.rdchem.Mol object at 0x1776b5e00>,True,6,390.5460000000002,2.3648,1,5,84.94000000000001,0.7525097484723067
6238,CHEMBL5789236,COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)ccc2F)CC1,8.777283528852417,<rdkit.Chem.rdchem.Mol object at 0x1776b5fc0>,True,6,460.54300000000023,3.154600000000002,1,5,84.94000000000001,0.7050673757977318
6239,CHEMBL5983329,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)ccc2F)CC1,9.327902142064282,<rdkit.Chem.rdchem.Mol object at 0x1776b6030>,True,7,489.5850000000003,3.001400000000001,1,5,88.18,0.6363050929447229
6241,CHEMBL5865218,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2F)CC1,9.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x1776b6110>,True,7,471.5950000000003,2.862300000000001,1,5,88.18,0.6607620889304239
6242,CHEMBL5075103,COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,9.0,<rdkit.Chem.rdchem.Mol object at 0x1776b6180>,True,6,442.5530000000002,3.015500000000002,1,5,84.94000000000001,0.7321155109825965
6244,CHEMBL6065547,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,9.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x1776b61f0>,True,7,460.5430000000003,3.312700000000002,1,5,84.94000000000001,0.6749183944507715
6246,CHEMBL5878850,COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2C(F)(F)F)CC1,8.16621562534352,<rdkit.Chem.rdchem.Mol object at 0x1776b6260>,True,6,492.56000000000023,3.8952000000000035,1,5,84.94000000000001,0.651342864912635
6247,CHEMBL5929235,COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2c(F)ccc(F)c2F)CC1,8.97061622231479,<rdkit.Chem.rdchem.Mol object at 0x1776b62d0>,True,6,478.53300000000024,3.293700000000002,1,5,84.94000000000001,0.634617689125587
6248,CHEMBL5998442,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,9.031517051446064,<rdkit.Chem.rdchem.Mol object at 0x1776b6340>,True,7,442.5530000000003,3.1736000000000013,1,5,84.94000000000001,0.7011484802692086
6249,CHEMBL5771365,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@@H]1CC[C@H](c2ccccc2)CC1F,7.966576244513051,<rdkit.Chem.rdchem.Mol object at 0x1776b63b0>,True,7,471.59500000000025,2.6712000000000016,1,5,88.18,0.6606661459062025
6250,CHEMBL5916499,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@@H]1CC[C@H](c2cccc(F)c2)CC1F,8.440093374963887,<rdkit.Chem.rdchem.Mol object at 0x1776b6420>,True,7,489.58500000000026,2.8103000000000016,1,5,88.18,0.6365002895247474
6251,CHEMBL5788665,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)cc(F)c2)CC1,9.2839966563652,<rdkit.Chem.rdchem.Mol object at 0x1776b6490>,True,7,489.5850000000003,3.001400000000001,1,5,88.18,0.6363050929447229
6264,CHEMBL5748497,COC(=O)N1C(C2CC2)C[C@H](NS(C)(=O)=O)C1COC1CCC(c2ccccc2)CC1,7.133712660915805,<rdkit.Chem.rdchem.Mol object at 0x1776b6880>,True,7,450.6010000000003,3.2665000000000024,1,5,84.94000000000001,0.6892177832041381
6266,CHEMBL5873637,CC[C@@H]1C[C@H](NS(C)(=O)=O)[C@H](CO[C@H]2CC[C@@H](c3ccccc3)CC2)N1C(=O)OC,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x1776b68f0>,True,7,438.5900000000002,3.2665000000000015,1,5,84.94000000000001,0.7062665153118152
6268,CHEMBL5929635,C=C[C@@H]1C[C@H](NS(C)(=O)=O)[C@H](CO[C@H]2CC[C@@H](c3ccccc3)CC2)N1C(=O)OC,8.0268721464003,<rdkit.Chem.rdchem.Mol object at 0x1776b69d0>,True,7,436.5740000000002,3.0425000000000013,1,5,84.94000000000001,0.664327377774708
6282,CHEMBL6023244,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1COC1CCC(c2cccc(F)c2)CC1,8.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x1776b6d50>,True,7,460.5430000000003,3.312700000000002,1,5,84.94000000000001,0.6749183944507715
6285,CHEMBL5827725,CCc1ccccc1[C@H]1CC[C@@H](OC[C@H]2[C@@H](NS(=O)(=O)N(C)C)C[C@@H](C)N2C(=O)OC)CC1,8.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x1776b6ea0>,True,8,481.65900000000033,3.2856000000000014,1,5,88.18,0.6156302219769323
6286,CHEMBL5749715,CCc1ccccc1[C@H]1CC[C@H](OC[C@H]2[C@@H](NS(=O)(=O)N(C)C)C[C@@H](C)N2C(=O)OC)CC1,6.954677021213342,<rdkit.Chem.rdchem.Mol object at 0x1776b6f10>,True,8,481.65900000000033,3.2856000000000014,1,5,88.18,0.6156302219769323
6288,CHEMBL5905339,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@H](c2cccc(F)c2)CC1,8.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x1776b6f80>,True,7,471.5950000000003,2.862300000000001,1,5,88.18,0.6607620889304239
6292,CHEMBL5760626,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@H](c2cc(F)cc(F)c2)CC1,6.966576244513051,<rdkit.Chem.rdchem.Mol object at 0x1776b6ff0>,True,7,489.5850000000003,3.001400000000001,1,5,88.18,0.6363050929447229
6293,CHEMBL5998404,COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccc(F)c(F)c2)CC1,7.5934598195660445,<rdkit.Chem.rdchem.Mol object at 0x1776b7060>,True,6,460.54300000000023,3.154600000000002,1,5,84.94000000000001,0.7050673757977318
6296,CHEMBL5752182,COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1COC1CCC2(c3cccc(F)c3)CC2C1,6.728158393463501,<rdkit.Chem.rdchem.Mol object at 0x1776b71b0>,True,7,483.60600000000034,2.646300000000001,1,5,88.18,0.6443041589865321
